date,name,market_cap,volume,open,close
2020-11-01,Bitcoin,255329261021.0,22691200479.0,13778.64,13720.36
2020-10-31,Bitcoin,250845436638.0,23482756915.0,13537.17,13778.64
2020-10-30,Bitcoin,249545455596.0,22860841954.0,13441.88,13537.17
2020-10-29,Bitcoin,245661872194.0,26825856788.0,13283.0,13441.88
2020-10-28,Bitcoin,253004886697.0,23918511528.0,13655.19,13283.0
2020-10-27,Bitcoin,241326618199.0,21507619986.0,13060.79,13655.19
2020-10-26,Bitcoin,241326618199.0,18998745579.0,13021.41,13060.79
2020-10-25,Bitcoin,242785151288.0,19302801175.0,13106.05,13021.41
2020-10-24,Bitcoin,239590543524.0,21379873278.0,12928.07,13106.05
2020-10-23,Bitcoin,240257678154.0,25070864647.0,12951.04,12928.07
2020-10-22,Bitcoin,236717318526.0,29314287990.0,12806.44,12951.04
2020-10-21,Bitcoin,220404884319.0,21431994056.0,11908.71,12806.44
2020-10-20,Bitcoin,217391050813.0,18121468516.0,11752.15,11908.71
2020-10-19,Bitcoin,212752326976.0,15569792414.0,11495.9,11752.15
2020-10-18,Bitcoin,210421523307.0,15650920221.0,11365.81,11495.9
2020-10-17,Bitcoin,209993205751.0,20436703034.0,11319.1,11365.81
2020-10-16,Bitcoin,212878404237.0,20511481707.0,11495.58,11319.1
2020-10-15,Bitcoin,211756280001.0,20441486195.0,11435.57,11495.58
2020-10-14,Bitcoin,211576163358.0,19556025069.0,11426.11,11435.57
2020-10-13,Bitcoin,213726225963.0,20957733314.0,11543.18,11426.11
2020-10-12,Bitcoin,210799352797.0,16270141990.0,11377.81,11543.18
2020-10-11,Bitcoin,209268690953.0,19496631246.0,11286.54,11377.81
2020-10-10,Bitcoin,204809205392.0,19254933802.0,11063.25,11286.54
2020-10-09,Bitcoin,201518932274.0,19767968267.0,10888.67,11063.25
2020-10-08,Bitcoin,197575523785.0,17222472600.0,10668.01,10888.67
2020-10-07,Bitcoin,196314284797.0,19419734685.0,10605.96,10668.01
2020-10-06,Bitcoin,199530129891.0,17853484006.0,10784.95,10605.96
2020-10-05,Bitcoin,197494664454.0,16029160488.0,10670.7,10784.95
2020-10-04,Bitcoin,195188285650.0,16039831145.0,10546.66,10670.7
2020-10-03,Bitcoin,195660035180.0,21258724984.0,10572.67,10546.66
2020-10-02,Bitcoin,196617081791.0,20889752500.0,10627.98,10572.67
2020-10-01,Bitcoin,199310441689.0,18558607663.0,10770.88,10627.98
2020-09-30,Bitcoin,200532996048.0,18308943801.0,10837.52,10770.88
2020-09-29,Bitcoin,197720212771.0,19869963340.0,10672.03,10837.52
2020-09-28,Bitcoin,199236216251.0,17639951628.0,10765.3,10672.03
2020-09-27,Bitcoin,198687083452.0,16886146730.0,10743.19,10765.3
2020-09-26,Bitcoin,197616950282.0,19119761059.0,10681.99,10743.19
2020-09-25,Bitcoin,198514026300.0,21348447554.0,10726.53,10681.99
2020-09-24,Bitcoin,189120580778.0,19981974722.0,10223.78,10726.53
2020-09-23,Bitcoin,194731087415.0,19866578109.0,10527.59,10223.78
2020-09-22,Bitcoin,193677795064.0,23757059692.0,10439.52,10527.59
2020-09-21,Bitcoin,202032519471.0,20161733907.0,10923.33,10439.52
2020-09-20,Bitcoin,204994315603.0,18334274060.0,11084.0,10923.33
2020-09-19,Bitcoin,202091264905.0,20681771888.0,10927.15,11084.0
2020-09-18,Bitcoin,202358479464.0,23547167125.0,10938.0,10927.15
2020-09-17,Bitcoin,202524001250.0,24459086809.0,10952.25,10938.0
2020-09-16,Bitcoin,199044338128.0,23802088944.0,10787.58,10952.25
2020-09-15,Bitcoin,197010021430.0,23526143436.0,10661.1,10787.58
2020-09-14,Bitcoin,190922719938.0,21057424433.0,10328.87,10661.1
2020-09-13,Bitcoin,192997988416.0,19955498078.0,10439.38,10328.87
2020-09-12,Bitcoin,192111562750.0,20796810116.0,10378.22,10439.38
2020-09-11,Bitcoin,191180566587.0,77545788531.0,10342.16,10378.22
2020-09-10,Bitcoin,188757938084.0,21357083446.0,10230.15,10342.16
2020-09-09,Bitcoin,186825391249.0,47780699209.0,10125.01,10230.15
2020-09-08,Bitcoin,191501904759.0,26560146962.0,10359.45,10125.01
2020-09-07,Bitcoin,189621410257.0,28801019507.0,10260.02,10359.45
2020-09-06,Bitcoin,188092098308.0,56430042199.0,10177.79,10260.02
2020-09-05,Bitcoin,194040447576.0,27623487077.0,10484.47,10177.79
2020-09-04,Bitcoin,188438095255.0,49411126241.0,10197.46,10484.47
2020-09-03,Bitcoin,210746091570.0,26038738389.0,11418.25,10197.46
2020-09-02,Bitcoin,221315690777.0,25232603062.0,11895.23,11418.25
2020-09-01,Bitcoin,215921598551.0,21077276618.0,11672.32,11895.23
2020-08-31,Bitcoin,216179629567.0,19909556667.0,11701.0,11672.32
2020-08-30,Bitcoin,212114842612.0,18415439614.0,11481.48,11701.0
2020-08-29,Bitcoin,212799723685.0,19271253871.0,11519.12,11481.48
2020-08-28,Bitcoin,208747591910.0,21595917446.0,11300.4,11519.12
2020-08-27,Bitcoin,211778947737.0,20869928786.0,11465.0,11300.4
2020-08-26,Bitcoin,209658632328.0,23423332919.0,11350.75,11465.0
2020-08-25,Bitcoin,217410678530.0,20061559392.0,11758.83,11350.75
2020-08-24,Bitcoin,215347356765.0,18467219109.0,11647.93,11758.83
2020-08-23,Bitcoin,215641597240.0,19572783954.0,11676.39,11647.93
2020-08-22,Bitcoin,212896669546.0,23406354443.0,11515.12,11676.39
2020-08-21,Bitcoin,219044968221.0,20353349055.0,11861.84,11515.12
2020-08-20,Bitcoin,216660276173.0,23384200656.0,11733.28,11861.84
2020-08-19,Bitcoin,220980135332.0,24825715159.0,11949.61,11733.28
2020-08-18,Bitcoin,226536103502.0,25481896191.0,12272.47,11949.61
2020-08-17,Bitcoin,219750735623.0,19209711614.0,11901.78,12272.47
2020-08-16,Bitcoin,219049736823.0,21285690553.0,11864.91,11901.78
2020-08-15,Bitcoin,216916952670.0,21650925952.0,11777.39,11864.91
2020-08-14,Bitcoin,217185020505.0,24755770184.0,11817.16,11777.39
2020-08-13,Bitcoin,213770877598.0,22803776235.0,11579.87,11817.16
2020-08-12,Bitcoin,210825577055.0,24448699831.0,11398.67,11579.87
2020-08-11,Bitcoin,218920276229.0,24145919191.0,11862.94,11398.67
2020-08-10,Bitcoin,215621627428.0,17051550191.0,11682.85,11862.94
2020-08-09,Bitcoin,213579066889.0,21624736673.0,11571.49,11739.13
2020-08-08,Bitcoin,213579066889.0,21624736673.0,11571.49,11739.13
2020-08-07,Bitcoin,217128467890.0,21793317051.0,11768.13,11571.49
2020-08-06,Bitcoin,216249264844.0,22359870185.0,11719.26,11768.13
2020-08-05,Bitcoin,206583502228.0,20527193171.0,11181.92,11719.26
2020-08-04,Bitcoin,207218525402.0,20583344057.0,11230.91,11181.92
2020-08-03,Bitcoin,204126077225.0,27584591853.0,11066.31,11230.91
2020-08-02,Bitcoin,217741425309.0,26198946496.0,11812.09,11066.31
2020-08-01,Bitcoin,208933774575.0,22329797905.0,11325.55,11812.09
2020-07-31,Bitcoin,205200775318.0,22265381996.0,11116.31,11325.55
2020-07-30,Bitcoin,204969785091.0,23642111784.0,11093.61,11116.31
2020-07-29,Bitcoin,201144184191.0,27637575180.0,10904.92,11093.61
2020-07-28,Bitcoin,202191797991.0,34694788844.0,10962.26,10904.92
2020-07-27,Bitcoin,183064851468.0,19713211085.0,9925.75,10962.26
2020-07-26,Bitcoin,178740874539.0,36726067828.0,9691.83,9925.75
2020-07-25,Bitcoin,175865705418.0,35810926085.0,9535.94,9691.83
2020-07-24,Bitcoin,176821599774.0,26966148756.0,9589.82,9535.94
2020-07-23,Bitcoin,175370017197.0,19702428931.0,9514.3,9589.82
2020-07-22,Bitcoin,173036757676.0,20048075731.0,9384.38,9514.3
2020-07-21,Bitcoin,168936986921.0,17080393205.0,9163.16,9384.38
2020-07-20,Bitcoin,169692625142.0,16085385662.0,9202.62,9163.16
2020-07-19,Bitcoin,169031588403.0,15638459043.0,9168.4,9202.62
2020-07-18,Bitcoin,168760444137.0,16500659022.0,9156.28,9168.4
2020-07-17,Bitcoin,168496782961.0,18760484380.0,9136.48,9156.28
2020-07-16,Bitcoin,169758848798.0,16565948995.0,9203.37,9136.48
2020-07-15,Bitcoin,170451532162.0,19147263017.0,9247.06,9203.37
2020-07-14,Bitcoin,170370727819.0,18245667827.0,9240.76,9247.06
2020-07-13,Bitcoin,171364106456.0,17173962880.0,9297.48,9240.76
2020-07-12,Bitcoin,170191069703.0,16167064476.0,9234.31,9297.48
2020-07-11,Bitcoin,171104767642.0,18224423468.0,9282.91,9234.31
2020-07-10,Bitcoin,170198606144.0,19480413474.0,9235.72,9282.91
2020-07-09,Bitcoin,173809293390.0,20708592426.0,9432.17,9235.72
2020-07-08,Bitcoin,170510411872.0,18945747769.0,9253.63,9432.17
2020-07-07,Bitcoin,172136257752.0,21987059042.0,9342.38,9253.63
2020-07-06,Bitcoin,167429736493.0,17324463886.0,9087.41,9342.38
2020-07-05,Bitcoin,168258822207.0,16643732673.0,9132.91,9087.41
2020-07-04,Bitcoin,167116284671.0,17420495829.0,9071.39,9132.91
2020-07-03,Bitcoin,167604994105.0,19379463385.0,9094.32,9071.39
2020-07-02,Bitcoin,170031996603.0,20005031554.0,9230.67,9094.32
2020-07-01,Bitcoin,168558715595.0,19741435780.0,9149.72,9230.67
2020-06-30,Bitcoin,169175896894.0,19754459583.0,9185.17,9149.72
2020-06-29,Bitcoin,168334049772.0,19665935217.0,9139.9,9185.17
2020-06-28,Bitcoin,166004979430.0,21515626881.0,9013.91,9139.9
2020-06-27,Bitcoin,168807143703.0,22429204011.0,9166.49,9013.91
2020-06-26,Bitcoin,170495281892.0,23499175984.0,9258.67,9166.49
2020-06-25,Bitcoin,171028279702.0,23183760292.0,9288.06,9258.67
2020-06-24,Bitcoin,177187041227.0,17756804210.0,9624.68,9288.06
2020-06-23,Bitcoin,178128652480.0,24768621257.0,9678.68,9624.68
2020-06-22,Bitcoin,171192409474.0,18986237382.0,9298.36,9678.68
2020-06-21,Bitcoin,172323213442.0,19774464253.0,9360.25,9298.36
2020-06-20,Bitcoin,171101646024.0,23738525502.0,9312.78,9360.25
2020-06-19,Bitcoin,173034439846.0,20601074386.0,9399.77,9312.78
2020-06-18,Bitcoin,174231189757.0,23643218251.0,9463.36,9399.77
2020-06-17,Bitcoin,175075304218.0,26391020757.0,9524.93,9463.36
2020-06-16,Bitcoin,173598215784.0,29160908897.0,9431.72,9524.93
2020-06-15,Bitcoin,172116372679.0,18836155989.0,9345.96,9431.72
2020-06-14,Bitcoin,174275005803.0,19693461097.0,9469.47,9345.96
2020-06-13,Bitcoin,174266571296.0,23601462338.0,9469.53,9469.47
2020-06-12,Bitcoin,171615707160.0,31225155445.0,9326.0,9469.53
2020-06-11,Bitcoin,181705166674.0,24398738300.0,9874.9,9326.0
2020-06-10,Bitcoin,179709840754.0,22844271951.0,9767.01,9874.9
2020-06-09,Bitcoin,179810911053.0,21154971285.0,9773.03,9767.01
2020-06-08,Bitcoin,179167717944.0,23856639265.0,9738.6,9773.03
2020-06-07,Bitcoin,177901732350.0,19374357195.0,9662.86,9738.6
2020-06-06,Bitcoin,177373937377.0,23447982002.0,9636.97,9662.86
2020-06-05,Bitcoin,179830985955.0,24903069188.0,9776.2,9636.97
2020-06-04,Bitcoin,177416480473.0,25222025159.0,9645.23,9776.2
2020-06-03,Bitcoin,175463166972.0,36841150779.0,9515.24,9645.23
2020-06-02,Bitcoin,186932702066.0,33702539854.0,10167.93,9515.24
2020-06-01,Bitcoin,174105710752.0,27396663221.0,9466.96,10167.93
2020-05-31,Bitcoin,177978616383.0,30231487422.0,9662.71,9466.96
2020-05-30,Bitcoin,173355014878.0,28880265575.0,9427.12,9662.71
2020-05-29,Bitcoin,175534414971.0,31771100326.0,9546.05,9427.12
2020-05-28,Bitcoin,168615778510.0,28916177010.0,9174.12,9546.05
2020-05-27,Bitcoin,162547226897.0,26860828303.0,8839.13,9174.12
2020-05-26,Bitcoin,163333743989.0,29130957734.0,8883.69,8839.13
2020-05-25,Bitcoin,161407638875.0,29437505507.0,8731.85,8883.69
2020-05-24,Bitcoin,168614573111.0,26159735072.0,9170.36,8731.85
2020-05-23,Bitcoin,168309812993.0,27700943120.0,9131.77,9170.36
2020-05-22,Bitcoin,166569335291.0,35965016694.0,9059.96,9131.77
2020-05-21,Bitcoin,175227227253.0,34829170075.0,9526.51,9059.96
2020-05-20,Bitcoin,179127815803.0,37077538115.0,9760.2,9526.51
2020-05-19,Bitcoin,178446153576.0,38922896810.0,9708.44,9760.2
2020-05-18,Bitcoin,177224284369.0,35650032954.0,9666.33,9708.44
2020-05-17,Bitcoin,172309401207.0,34146492788.0,9375.3,9666.33
2020-05-16,Bitcoin,170983863891.0,44866846516.0,9309.3,9375.3
2020-05-15,Bitcoin,179398095871.0,52076585311.0,9796.49,9309.3
2020-05-14,Bitcoin,170593350056.0,44239951917.0,9283.09,9796.49
2020-05-13,Bitcoin,161474125336.0,39515455756.0,8788.47,9283.09
2020-05-12,Bitcoin,158113540964.0,57996080837.0,8604.75,8788.47
2020-05-11,Bitcoin,160814678354.0,61704475185.0,8752.62,8604.75
2020-05-10,Bitcoin,175752574355.0,46706541180.0,9566.78,8752.62
2020-05-09,Bitcoin,180421762956.0,50955646313.0,9821.81,9566.78
2020-05-08,Bitcoin,182927847431.0,61712313965.0,9959.17,9821.81
2020-05-07,Bitcoin,167950864937.0,48538811467.0,9144.69,9959.17
2020-05-06,Bitcoin,165335617639.0,43436234292.0,9003.24,9144.69
2020-05-05,Bitcoin,162341412440.0,44698213713.0,8884.41,9003.24
2020-05-04,Bitcoin,163036842347.0,45617019157.0,8888.67,8884.41
2020-05-03,Bitcoin,164603123456.0,39177855720.0,8966.31,8888.67
2020-05-02,Bitcoin,161989355179.0,44773967198.0,8824.82,8966.31
2020-05-01,Bitcoin,158042623264.0,65838312160.0,8610.64,8610.64
2020-04-30,Bitcoin,160483573440.0,60399592066.0,8744.43,8610.64
2020-04-29,Bitcoin,142370212777.0,32855687797.0,7758.23,8744.43
2020-04-28,Bitcoin,142649802463.0,35205525352.0,7774.28,7758.23
2020-04-27,Bitcoin,140977260141.0,33760863612.0,7683.87,7774.28
2020-04-26,Bitcoin,138298135123.0,31610167152.0,7538.56,7683.87
2020-04-25,Bitcoin,137493716065.0,33233126913.0,7495.39,7538.56
2020-04-24,Bitcoin,135414822710.0,41032858925.0,7382.79,7495.39
2020-04-23,Bitcoin,130398643209.0,30819547915.0,7110.0,7382.79
2020-04-22,Bitcoin,125473149029.0,30093303601.0,6842.04,7110.0
2020-04-21,Bitcoin,125724610428.0,35276609104.0,6856.46,6842.04
2020-04-20,Bitcoin,130680700686.0,29714765522.0,7127.51,6856.46
2020-04-19,Bitcoin,132775323305.0,30035235468.0,7242.51,7127.51
2020-04-18,Bitcoin,128961704237.0,31701906840.0,7035.26,7242.51
2020-04-17,Bitcoin,129402884478.0,45752002264.0,7059.93,7035.26
2020-04-16,Bitcoin,121499498110.0,29692916171.0,6629.43,7059.93
2020-04-15,Bitcoin,125713883016.0,33837365577.0,6860.18,6629.43
2020-04-14,Bitcoin,125651103790.0,38062368291.0,6857.54,6860.18
2020-04-13,Bitcoin,126655463658.0,34544392366.0,6913.16,6857.54
2020-04-12,Bitcoin,125980543742.0,30280054180.0,6878.78,6913.16
2020-04-11,Bitcoin,125740858699.0,37828011011.0,6864.69,6878.78
2020-04-10,Bitcoin,133598651282.0,34921486435.0,7294.49,6864.69
2020-04-09,Bitcoin,134518720640.0,38922547593.0,7342.29,7294.49
2020-04-08,Bitcoin,131782164466.0,43386074291.0,7196.78,7342.29
2020-04-07,Bitcoin,133484854333.0,45370138561.0,7297.64,7196.78
2020-04-06,Bitcoin,124272363452.0,31885662165.0,6788.05,7297.64
2020-04-05,Bitcoin,125564427826.0,35009177102.0,6859.42,6788.05
2020-04-04,Bitcoin,123234164428.0,39867535857.0,6732.85,6859.42
2020-04-03,Bitcoin,124719708454.0,47638672294.0,6807.9,6732.85
2020-04-02,Bitcoin,120921617010.0,35886963978.0,6640.8,6807.9
2020-04-01,Bitcoin,117750205634.0,32287674952.0,6421.71,6640.8
2020-03-31,Bitcoin,117151628727.0,34907149978.0,6403.14,6421.71
2020-03-30,Bitcoin,108551603304.0,25923471292.0,5915.34,6403.14
2020-03-29,Bitcoin,114171796491.0,35231848359.0,6255.0,5915.34
2020-03-28,Bitcoin,117019679178.0,32910551599.0,6397.83,6255.0
2020-03-27,Bitcoin,123732739823.0,34840544710.0,6765.56,6397.83
2020-03-26,Bitcoin,122445336599.0,42082295491.0,6695.9,6765.56
2020-03-25,Bitcoin,123064256189.0,45846522059.0,6730.17,6695.9
2020-03-24,Bitcoin,118046727573.0,45578824448.0,6456.35,6730.17
2020-03-23,Bitcoin,107128564671.0,37255748385.0,5859.65,6456.35
2020-03-22,Bitcoin,112349835902.0,40189198131.0,6145.77,5859.65
2020-03-21,Bitcoin,113030383273.0,50936770688.0,6195.6,6145.77
2020-03-20,Bitcoin,112778383593.0,48056214948.0,6170.2,6195.6
2020-03-19,Bitcoin,98259998309.0,37618067230.0,5376.28,6170.2
2020-03-18,Bitcoin,98079756007.0,36007089254.0,5389.42,5376.28
2020-03-17,Bitcoin,91962797384.0,44034438468.0,5032.5,5389.42
2020-03-16,Bitcoin,98632587514.0,32985693210.0,5397.93,5032.5
2020-03-15,Bitcoin,95216478865.0,36054625747.0,5214.19,5397.93
2020-03-14,Bitcoin,101262945297.0,74329688818.0,5542.82,5214.19
2020-03-13,Bitcoin,93092131087.0,50009548492.0,5142.99,5542.82
2020-03-12,Bitcoin,144948460093.0,38689036553.0,7935.52,5142.99
2020-03-11,Bitcoin,144410718988.0,40882213634.0,7906.73,7935.52
2020-03-10,Bitcoin,144664117909.0,45678665163.0,7921.33,7906.73
2020-03-09,Bitcoin,147076617272.0,39132209138.0,8041.37,7921.33
2020-03-08,Bitcoin,162543409238.0,36764763103.0,8902.2,8041.37
2020-03-07,Bitcoin,166791067805.0,41388087588.0,9135.85,8902.2
2020-03-06,Bitcoin,165070261613.0,38122635173.0,9038.87,9135.85
2020-03-05,Bitcoin,159869936941.0,38832067217.0,8758.65,9038.87
2020-03-04,Bitcoin,159816567727.0,68336042797.0,8756.72,8758.65
2020-03-03,Bitcoin,162521881369.0,59776629743.0,8905.88,8756.72
2020-03-02,Bitcoin,155934421965.0,34310775733.0,8567.8,8905.88
2020-03-01,Bitcoin,156047250857.0,33291626663.0,8552.99,8567.8
2020-02-29,Bitcoin,159030381910.0,41297721067.0,8717.33,8552.99
2020-02-28,Bitcoin,160149975301.0,43045469001.0,8781.18,8717.33
2020-02-27,Bitcoin,160731785488.0,45140119230.0,8801.66,8781.18
2020-02-26,Bitcoin,170478976468.0,39441760776.0,9345.34,8801.66
2020-02-25,Bitcoin,175872097740.0,41928789500.0,9670.96,9345.34
2020-02-24,Bitcoin,181368043820.0,38743680759.0,9946.72,9670.96
2020-02-23,Bitcoin,176097270350.0,32555342237.0,9658.61,9946.72
2020-02-22,Bitcoin,176701844102.0,37678167401.0,9673.01,9658.61
2020-02-21,Bitcoin,174871048291.0,53579139401.0,9608.17,9673.01
2020-02-20,Bitcoin,175312937107.0,50502739124.0,9618.41,9608.17
2020-02-19,Bitcoin,184918071499.0,54648014950.0,10133.82,9618.41
2020-02-18,Bitcoin,176547652266.0,48517591137.0,9723.61,10133.82
2020-02-17,Bitcoin,181221481669.0,42364906261.0,9943.67,9723.61
2020-02-16,Bitcoin,180265718401.0,51460340289.0,9894.14,9943.67
2020-02-15,Bitcoin,187680301471.0,50206573483.0,10320.16,9894.14
2020-02-14,Bitcoin,186190344916.0,54151236618.0,10221.26,10320.16
2020-02-13,Bitcoin,188132988213.0,45456624048.0,10328.9,10221.26
2020-02-12,Bitcoin,186262984852.0,38930644712.0,10226.93,10328.9
2020-02-11,Bitcoin,180145850760.0,81406687324.0,9890.12,10226.93
2020-02-10,Bitcoin,184792100015.0,78110955305.0,10148.38,9890.12
2020-02-09,Bitcoin,180081607384.0,71561797135.0,9890.7,10148.38
2020-02-08,Bitcoin,178414902529.0,69495711756.0,9799.45,9890.7
2020-02-07,Bitcoin,177388314198.0,71141695218.0,9744.64,9799.45
2020-02-06,Bitcoin,174596806174.0,65675565621.0,9592.18,9744.64
2020-02-05,Bitcoin,167075369075.0,55377658456.0,9179.96,9592.18
2020-02-04,Bitcoin,169406963183.0,56824765308.0,9308.91,9179.96
2020-02-03,Bitcoin,169926610304.0,55025402184.0,9338.42,9308.91
2020-02-02,Bitcoin,170361167834.0,48307978234.0,9363.22,9338.42
2020-02-01,Bitcoin,169340144566.0,50102814006.0,9308.06,9363.22
2020-01-31,Bitcoin,172993102966.0,51037775415.0,9509.81,9308.06
2020-01-30,Bitcoin,168738228802.0,47273353144.0,9276.89,9509.81
2020-01-29,Bitcoin,169518428145.0,49812761504.0,9320.81,9276.89
2020-01-28,Bitcoin,161473602737.0,39661537340.0,8879.34,9320.81
2020-01-27,Bitcoin,156302144661.0,30241155463.0,8595.73,8879.34
2020-01-26,Bitcoin,151794495723.0,26582198966.0,8348.67,8595.73
2020-01-25,Bitcoin,153294353937.0,30691734305.0,8432.1,8348.67
2020-01-24,Bitcoin,152984928859.0,30696020541.0,8415.96,8432.1
2020-01-23,Bitcoin,157502652064.0,25628542095.0,8665.44,8415.96
2020-01-22,Bitcoin,158564958351.0,27057681780.0,8724.82,8665.44
2020-01-21,Bitcoin,156848009984.0,29527689343.0,8631.25,8724.82
2020-01-20,Bitcoin,157906057309.0,39242297096.0,8690.38,8631.25
2020-01-19,Bitcoin,161823609428.0,36801813632.0,8906.9,8690.38
2020-01-18,Bitcoin,161848747742.0,41671910798.0,8902.57,8906.9
2020-01-17,Bitcoin,158412991118.0,36462155571.0,8720.92,8902.57
2020-01-16,Bitcoin,159960761752.0,48160401007.0,8820.85,8720.92
2020-01-15,Bitcoin,159481192214.0,55384169406.0,8801.87,8820.85
2020-01-14,Bitcoin,147446058196.0,27962176781.0,8110.65,8801.87
2020-01-13,Bitcoin,148204228775.0,27533390876.0,8171.4,8110.65
2020-01-12,Bitcoin,145561586659.0,31504583511.0,8012.09,8171.4
2020-01-11,Bitcoin,146879934259.0,35777298156.0,8180.51,8012.09
2020-01-10,Bitcoin,141913856953.0,29276053441.0,7832.8,8180.51
2020-01-09,Bitcoin,146089575425.0,39971512000.0,8045.79,7832.8
2020-01-08,Bitcoin,147798610896.0,34823187724.0,8147.42,8045.79
2020-01-07,Bitcoin,140557168287.0,28148518762.0,7734.68,8147.42
2020-01-06,Bitcoin,133388991087.0,21929224571.0,7349.97,7734.68
2020-01-05,Bitcoin,133474716218.0,20611640058.0,7351.38,7349.97
2020-01-04,Bitcoin,132766262579.0,31015776262.0,7300.35,7351.38
2020-01-03,Bitcoin,126280790200.0,20313194628.0,6963.85,7300.35
2020-01-02,Bitcoin,130422953818.0,18123516839.0,7193.75,6963.85
2020-01-01,Bitcoin,130394101536.0,21187883711.0,7195.15,7193.75
2019-12-31,Bitcoin,131377523457.0,22320671264.0,7240.43,7195.15
2019-12-30,Bitcoin,133997529973.0,22035194451.0,7394.03,7240.43
2019-12-29,Bitcoin,132567576728.0,21437778062.0,7307.89,7394.03
2019-12-28,Bitcoin,131349923253.0,25893684880.0,7247.62,7307.89
2019-12-27,Bitcoin,130768750218.0,24771695136.0,7208.49,7247.62
2019-12-26,Bitcoin,130643567867.0,23546783551.0,7204.18,7208.49
2019-12-25,Bitcoin,131358497319.0,26519710985.0,7266.61,7204.18
2019-12-24,Bitcoin,132931613272.0,30235862119.0,7335.21,7266.61
2019-12-23,Bitcoin,135086328271.0,24325792144.0,7488.2,7335.21
2019-12-22,Bitcoin,129342305760.0,18632480433.0,7141.55,7488.2
2019-12-21,Bitcoin,130122764301.0,22483207164.0,7185.44,7141.55
2019-12-20,Bitcoin,129498636861.0,23539013331.0,7152.56,7185.44
2019-12-19,Bitcoin,131230049167.0,57308255784.0,7274.77,7152.56
2019-12-18,Bitcoin,119931733577.0,26481385709.0,6627.16,7274.77
2019-12-17,Bitcoin,124984942946.0,22208927989.0,6901.04,6627.16
2019-12-16,Bitcoin,128886696697.0,18896096612.0,7108.56,6901.04
2019-12-15,Bitcoin,128114177662.0,19497758114.0,7081.74,7108.56
2019-12-14,Bitcoin,131188243085.0,18535665729.0,7247.35,7081.74
2019-12-13,Bitcoin,130489545692.0,19829801018.0,7200.71,7247.35
2019-12-12,Bitcoin,130242932604.0,18016936696.0,7197.43,7200.71
2019-12-11,Bitcoin,130970047495.0,19546221322.0,7233.95,7197.43
2019-12-10,Bitcoin,133091781421.0,19646929699.0,7347.04,7233.95
2019-12-09,Bitcoin,135886870643.0,17330633418.0,7508.32,7347.04
2019-12-08,Bitcoin,135655571431.0,17579259211.0,7493.55,7508.32
2019-12-07,Bitcoin,135763797983.0,20930338572.0,7530.92,7493.55
2019-12-06,Bitcoin,133644089122.0,22344057774.0,7373.78,7530.92
2019-12-05,Bitcoin,130707605072.0,24794733347.0,7209.97,7373.78
2019-12-04,Bitcoin,131920184619.0,17246866851.0,7286.08,7209.97
2019-12-03,Bitcoin,132186853223.0,19403364523.0,7308.98,7286.08
2019-12-02,Bitcoin,133806709251.0,22892863740.0,7405.81,7308.98
2019-12-01,Bitcoin,136619988248.0,19070509165.0,7556.4,7405.81
2019-11-30,Bitcoin,139585890644.0,23595242634.0,7720.87,7556.4
2019-11-29,Bitcoin,134540136589.0,22282583661.0,7438.62,7720.87
2019-11-28,Bitcoin,135280930612.0,28972696169.0,7483.75,7438.62
2019-11-27,Bitcoin,129550686419.0,25650766568.0,7157.68,7483.75
2019-11-26,Bitcoin,128442554041.0,34693320000.0,7118.26,7157.68
2019-11-25,Bitcoin,126056411448.0,25073885715.0,6935.74,7118.26
2019-11-24,Bitcoin,132153647358.0,23984198665.0,7309.69,6935.74
2019-11-23,Bitcoin,131796120680.0,39111609334.0,7293.01,7309.69
2019-11-22,Bitcoin,137741605692.0,26390689050.0,7632.49,7293.01
2019-11-21,Bitcoin,146173851046.0,23442272035.0,8095.87,7632.49
2019-11-20,Bitcoin,146797393103.0,24993518394.0,8138.83,8095.87
2019-11-19,Bitcoin,148089631527.0,25563738776.0,8202.83,8138.83
2019-11-18,Bitcoin,153491320213.0,22808991915.0,8508.5,8202.83
2019-11-17,Bitcoin,153343011226.0,21153024163.0,8496.38,8508.5
2019-11-16,Bitcoin,152925645909.0,27102692385.0,8480.44,8496.38
2019-11-15,Bitcoin,156230551241.0,24149531742.0,8652.03,8480.44
2019-11-14,Bitcoin,158380664654.0,22919706604.0,8770.78,8652.03
2019-11-13,Bitcoin,158722325408.0,25677565876.0,8806.75,8770.78
2019-11-12,Bitcoin,157759659438.0,24569575080.0,8729.92,8806.75
2019-11-11,Bitcoin,162996713001.0,24973742613.0,9043.67,8729.92
2019-11-10,Bitcoin,159050488592.0,22726115539.0,8809.78,9043.67
2019-11-09,Bitcoin,158619022798.0,30263888375.0,8795.9,8809.78
2019-11-08,Bitcoin,166326340114.0,27099310470.0,9221.07,8795.9
2019-11-07,Bitcoin,168462131862.0,28787468130.0,9340.05,9221.07
2019-11-06,Bitcoin,167676477991.0,30247351916.0,9300.37,9340.05
2019-11-05,Bitcoin,169099256442.0,30915689706.0,9378.95,9300.37
2019-11-04,Bitcoin,166118344448.0,24204135433.0,9204.29,9378.95
2019-11-03,Bitcoin,167702162283.0,24723381192.0,9302.83,9204.29
2019-11-02,Bitcoin,166428932045.0,28239184319.0,9233.41,9302.83
2019-11-01,Bitcoin,165197797837.0,30452200168.0,9151.82,9233.41
2019-10-31,Bitcoin,165289440819.0,30846909824.0,9171.87,9151.82
